PLAYER_NAME,PC1,PC2,PC3,PC4,PC5
Cody Martin,-1.8874529976129761,-0.5736075368350866,-0.7760016152674373,-1.6781807789736745,0.05261613070102299
Cody Williams,-3.205899808398245,-2.808878099150863,-3.789207908048766,-1.390050168211674,0.2965822159924797
Cole Anthony,-0.4969583795275441,-0.8080552832155113,-0.34526454597829176,-0.9010099517107975,-1.5992467119375164
Collin Sexton,2.107980474847718,-1.6103744382589469,-1.2248262241184138,1.695255451654369,0.5939709300890142
Corey Kispert,-1.4406875260669838,-1.5668602695907328,-0.8768707212203395,1.8968372192950116,0.5582126952994007
Dalano Banton,-1.307785601359771,-2.351636384748397,-0.8490580150986016,-0.5936045184979114,-0.8448411373903738
Dalton Knecht,-2.3837858729233585,-1.0552710867339097,0.21871269763205756,2.119666216135,-1.197507010369288
Damian Lillard,5.63803110881358,-2.0308537278874224,0.9756522714489012,1.3031320727169178,0.3948245317607078
D'Angelo Russell,1.0170465903711619,-2.6293268490310755,0.16820640236639828,-0.985482589031012,-0.29596136543596596
Daniel Gafford,-0.3400007054715751,5.666089457015292,0.5213630516940883,2.080156874218804,0.7422581764616765
Daniel Theis,-3.050801640568077,0.7429866814726165,-0.900434561067524,-0.440896952537281,0.937784355616477
Dante Exum,-1.634130020373145,-1.9328857910266866,0.29686208471413644,1.17174125415772,0.808571288768432
DaQuan Jeffries,-2.734545845112589,-1.2520499223785841,-2.0787989038835137,0.4471424272066274,-0.7428644490700873
Darius Garland,3.248259323525039,-2.2748639641089183,2.1143374575470983,0.40626228157765365,0.5906583400913511
Davion Mitchell,-1.2109008638826013,-1.6049691262648913,1.262364992155821,-0.5723199225533239,0.49192025777251086
Day'Ron Sharpe,-1.3768707371337063,3.7992144925705396,-0.3911308764235974,-1.4756689682385333,-1.58881829510213
De'Aaron Fox,4.807406242633973,-1.5633425573597988,-0.4116506649408374,-0.4522247803978468,1.0135359437982392
Deandre Ayton,0.18880997727340937,4.159959785890723,-2.3142813440851917,0.34105525630750033,-0.2522826445960777
De'Andre Hunter,1.289933199480613,-0.4096228355647236,0.11697794111960529,1.3624381224586848,0.5073410331750265
De'Anthony Melton,-0.04254530467391733,-0.4814451833166608,1.6958052082649129,-3.0962236511538372,0.008353227612820173
Dean Wade,-2.976547957405196,-0.12682220422309542,2.002203574952945,-0.8244423829412107,0.28329339555985844
Dejounte Murray,4.420627765303374,-2.04805186213313,-2.47105846613061,-1.8920214744597548,1.9587164096193537
Delon Wright,-3.900162256385476,-2.8236499737088727,0.429779896537118,-2.90164481403171,-1.0957452204436564
DeMar DeRozan,2.955985861495643,-1.7058578448877246,0.5336117868874375,0.5726530317424553,-0.23178781311700183
Deni Avdija,3.0499284530004034,1.165671551868032,-0.8250981611998952,0.5151422673622105,-0.12340863940727709
Dennis Schroder,1.014597917125738,-2.558402576317953,-0.056977254856139185,-0.8026438930626026,0.38425369419888344
Dereck Lively II,-1.260488196484934,5.770959523421407,2.179152994508973,0.37601476814619045,0.725264174128579
Derrick Jones Jr.,-1.630805896918717,0.5702613881427071,1.1289463843502656,0.30790542479162725,-1.0955844078266095
Derrick White,1.501360541537917,-0.5999866162225368,2.6691285659576627,0.20066160144775258,-1.0907081672495293
Desmond Bane,2.8804367780189537,-0.30623299694751416,0.6186365641079691,-0.12389795930296878,1.7061294176885895
Devin Booker,5.471381221194962,-1.917622671146127,-0.6384256709552069,1.4822860202765185,0.06948890820211243
Devin Vassell,0.8502358250704,-1.9169505162010825,-0.8439972341138943,0.6070955597980087,0.4281786182451679
Dillon Brooks,-0.17016221079076432,-0.8183986118241906,0.614829944920942,-0.527075876162383,-1.4241917996526976
Domantas Sabonis,3.7381163801651214,5.612896599401408,-0.1478880391266064,0.2341249619774507,1.0898829613246512
Donovan Clingan,-1.8644744531988857,5.173677043332651,-1.2863106130256952,-1.3419203023150061,-0.10842692578379998
Donovan Mitchell,4.548656296412361,-1.680635394187561,1.8602502241195917,-0.42436561281209373,-0.43486528159816634
Donte DiVincenzo,-0.06006970461605432,-1.329836061886694,1.6757161473193258,-0.2993064334353359,-0.22407067737709727
Dorian Finney-Smith,-1.8994728687565197,0.3427611703925337,1.6612093555414653,0.3056431853975054,-1.1116963352759606
Draymond Green,1.1687589371799656,0.6781477720830323,0.3896442463571276,-3.1618272277010124,0.81328253187996
Drew Timme,-0.1921531981577178,0.4183443125708507,-3.1998199583734177,-0.16106377509670594,-0.42065743817311396
Duncan Robinson,-1.2740127018839926,-1.824395409589184,1.3757285431939579,1.274821712779438,-1.396891552623606
Dyson Daniels,1.5809462114635073,-0.08468904069638888,0.08867545376505627,-3.0438313126086167,2.72803634483183
Eric Gordon,-2.8465310557782644,-2.261858804068718,0.5791708753191352,1.6545629093385708,0.03294853978223083
Evan Mobley,2.626520896863648,3.917809437065984,1.326731392554805,-0.36261505041373904,-0.20536541606987035
Franz Wagner,4.788638224161833,-0.625148768155936,0.9999501567231801,-1.1225771728011635,-2.030949525280962
Fred VanVleet,1.4243210742284313,-2.6005615756984715,1.970307504839346,-2.4076789356145043,-0.3043157030056713
Gabe Vincent,-2.9607378430477076,-2.261496456169347,0.7624806874082675,-0.36316556352348306,-0.45070340945181236
Garrison Mathews,-2.1662585860411787,-1.405854319648252,0.5751940882051501,0.7967622608789947,1.1773195869041346
Gary Payton II,-2.829941771495904,0.6977930722461726,1.5075525779874712,0.7685174713386073,0.7294879017782597
Gary Trent Jr.,-1.4294461095589985,-1.927275550743537,0.9886693967880505,0.9800447680697587,-0.12210556439800781
Georges Niang,-1.5054010950272965,-0.19758580025756117,0.42782480757439934,1.3197561352174372,0.1828113790072762
GG Jackson,-2.061123817255428,-1.4565884393178952,-2.7733849435026157,0.12584617762168454,-0.38826255424396433
Giannis Antetokounmpo,7.868284630724477,4.110345065483335,0.3823162060370744,0.3841929959707407,-0.17408429890283877
Goga Bitadze,-1.682705719993185,4.477168836819359,0.8732843668746522,-0.22222992110986964,-1.4174262068589825
Gradey Dick,0.5386598503026688,-1.6224877060983123,-1.679430481833315,0.48999238060924644,-0.3246627288995343
Grant Williams,0.06975149210525267,0.7169565435202614,-0.19711473718940442,-0.2678308224150593,-0.11314052446039365
Grayson Allen,-1.0068250629519058,-0.9773697317834574,0.3787803487593595,2.20117082516216,0.5398873518810159
Guerschon Yabusele,-0.7556217709515528,1.3175132520745254,-0.32314255939003556,1.3538246206682678,-0.45949821039048955
Harrison Barnes,-1.4170760411006729,-0.35838153359374175,1.476222241877522,2.700741081541996,0.26141162089311165
Haywood Highsmith,-2.6268247599111336,0.01885723929088323,1.0004419689737,-0.10528300449799029,-0.9221307136659997
Herbert Jones,0.2684302274601454,-0.7053105561691428,-0.3753175959563309,-2.2446494441107894,0.77669872307173
Immanuel Quickley,2.1460922091963943,-2.353326044315604,0.7840477503609965,0.17897809520452423,0.43673070780371437
Isaac Okoro,-3.0838064334492334,-0.5246636500547586,2.04586783792543,-0.09337313354455926,-0.20537352221198574
Isaiah Collier,0.27635800784027337,-2.389783711535674,-2.3362821603301573,-0.9499517723069552,1.8044230914068662
Isaiah Hartenstein,0.5440440956508474,5.096681948221921,1.2131968104745874,-2.295059887765521,0.38835376129850785
Isaiah Jackson,-1.6025063291086752,4.364065511868003,-0.05232823693745485,-1.0125606142073609,0.7793855608065262
Isaiah Joe,-1.8847996760647192,-1.1049986152732243,3.7056694065762485,0.17695336787805685,-0.2664648537995637
Isaiah Stewart,-2.36221445203023,3.14699882334241,0.27112319042788224,-0.38826181176594715,0.31697985444709137
Ivica Zubac,1.2841871432271688,6.334056893231502,1.1182445740738158,-0.4539016273708662,-0.9148176895748894
Jabari Smith Jr.,-0.4145929401200461,1.5812710487592703,0.20810257284102032,-0.687945276447265,-1.9910362295174027
Jaden Hardy,-1.4389921825912901,-2.007632538239968,-0.6487758777228684,0.5987933243207032,-0.44068655231531534
Jaden Ivey,2.3966680281512724,-0.7903616158282678,-1.0034393957693681,0.6575764824118631,-0.47779094354959223
Jaden McDaniels,-0.13986277548515647,0.9686792328433883,0.35698952148801977,-1.3065723617722589,-1.035194619251898
Jaime Jaquez Jr.,-1.097014853874891,-0.28766026824777063,-1.051293915348858,-0.2080140113664295,-0.5448810227524455
Jake LaRavia,-1.7364343952678916,0.5423418494466898,0.5643203404000856,-0.4400373899969423,1.1569070363129932
Ja'Kobe Walter,-1.6510922782968311,-1.1710462870835283,-0.8022554674154884,-0.7442109064634937,-0.522491666553456
Jakob Poeltl,0.9382626361629502,5.057807099202398,-0.31127797187050577,-0.4551677106562127,1.0914906713792403
Jalen Brunson,5.17158879542565,-2.407885196746458,1.1657770279099688,1.5954333670359964,-0.38961652125282653
Jalen Duren,0.3979489395488515,6.770523165600759,0.13911596799956277,1.0555264050014614,1.4593517323216536
Jalen Green,3.155721118212746,-1.9075879856189148,-0.08720946340547585,0.31326683012491047,-1.6558109429516836
Jalen Hood-Schifino,-2.0854361695824153,-2.819609352753451,-2.9425846391550885,0.6968223962501079,0.6974158853766581
Jalen Johnson,3.4934958269868077,1.7714432493032974,-0.20241033181476265,-1.9029577832143476,2.0678913929844054
Jalen Smith,-1.7738872922930264,1.911703048627731,-0.6328064355928047,0.1772688938315087,0.9751802027471942
Jalen Suggs,2.927788066410871,-0.8484398520555972,-0.12213056737097853,-2.0304758012040596,-1.6255194400784623
Jalen Williams,3.8467167993708666,-0.3733221726868197,1.8571145362351456,-1.7137485025415207,0.10720909358923539
Jalen Wilson,-1.361739807057087,-1.2768391211438224,-1.0088779115182964,0.3860008534418765,-1.445815840556099
Jamal Murray,3.2258218781051826,-1.7681755214198853,1.4914095828904113,0.005401401417838607,0.6920084269260725
Jamal Shead,-1.5859015919849313,-2.8962720136385576,-0.7056577935613484,-1.162060061107298,1.0020985795374253
James Harden,7.06741345776353,-1.1415430592169018,0.9210027751986514,-0.9330346064519778,-0.6976016145540138
Jamison Battle,-3.0531628525028967,-0.8128092420439423,-0.012316701373343938,1.4414277459181206,0.3733580830725485
Ja Morant,5.7207865172387695,-1.8111322696341419,0.5547684468740451,-0.9759377386072706,1.187023857621665
Jarace Walker,-2.3860580922210888,-0.24861264959311735,-0.10370276633742265,0.6250745641076874,0.6441653449143817
Jared Butler,-1.1460212088241761,-2.316604741133668,-0.15988318446448344,0.07786667431912529,1.05375021073479
Jared McCain,0.37553232209841153,-1.8817001424722815,0.35699173615850477,1.39211597634063,-1.448237433477033
Jaren Jackson Jr.,3.976293950416273,1.4516061418953028,0.04638850060929814,-1.0269823061535923,0.18482086139763676
Jarred Vanderbilt,-2.927912014283517,1.962089043307908,-0.7760250018152005,-1.36748474521318,-0.13912048648014258
Jarrett Allen,0.1435039612158431,5.293927645471547,2.2811234821033257,1.5989705085060866,0.6997239771243924
Javonte Green,-3.075455488006082,-0.6416698213267693,-1.167887935086537,-0.19221942780447485,0.6332367863109349
Jaxson Hayes,-2.350169230984435,3.6809616704566146,2.0145535394133,2.054378566115023,0.457413084721243
Jaylen Brown,4.225172532303591,-0.48154162270927914,0.5474786420685869,-0.5631761112883958,-1.3727798706659142
Jaylen Wells,-1.4173221939460907,-1.113802067644734,0.3730536955048101,-0.06807708529626803,0.6137118285226765
Jaylin Williams,-2.1283865975271894,1.666450948694274,2.6797530982833146,-1.4366460014696139,0.3784889150517109
Jayson Tatum,6.564715185903422,-0.13145475740025594,1.2973035296692565,-0.06233227756273334,-1.7241212973896187
Jeff Dowtin Jr.,-2.9629263214857913,-2.5659256587767834,1.4234856630099013,0.8799749626317042,1.1238671227396648
Jerami Grant,0.8597626567343634,-1.5601155615622995,-1.5943167906893467,-0.4353575754070001,-0.8552065888408766
Jeremiah Robinson-Earl,-2.806779798732138,0.467686200035171,-1.740469235299483,0.97581345463565,0.5603147236226439
Jeremy Sochan,-0.33204207431229543,2.0813005029892535,-0.9749126563238018,0.08121008901422862,0.6125048482432015
Jimmy Butler III,2.535361405308088,0.16356217153367394,2.604759834850182,-0.4745167655610651,0.186238873182625
Joel Embiid,6.366456174505171,1.5722346725034988,-1.8167534017646159,-0.036794178959135546,-1.4270101878140875
John Collins,2.794869748235999,2.95420770792406,-0.9679123408753265,0.46957657617599263,0.03429310035523406
Johnny Juzang,-2.1105811843835705,-1.3141625625984987,-1.405054001399194,1.665610074026465,0.9385435169668676
Jonas Valanciunas,-0.40391952485322863,3.7396373107148158,-2.3916732642148175,0.7791006934063699,0.726851082868677
Jonathan Isaac,-2.618798145819781,1.559163388596179,-0.9028748851559547,-1.9850018330102281,-2.0496588906235678
Jonathan Kuminga,1.4470703375440463,-0.2877833958414749,-0.6481159718983419,-0.5793108882961209,-1.4901463373540222
Jonathan Mogbo,-1.9967604566873418,0.4035614314752079,-1.7958142748509238,-2.1502354884874797,0.7239950304368276
Jordan Clarkson,1.805131332860727,-2.4444218746088886,-1.886608702131323,0.9970315274676326,0.21777819095812417
Jordan Goodwin,-2.773514642099832,0.17486848645120334,-0.36399458684432795,-0.6820370651498087,-0.4789772110705883
Jordan Hawkins,-1.2674693960652603,-2.5398961044054773,-2.4101117358776594,0.9859083313049126,-0.7932332420784979
Jordan Poole,3.785964860692707,-2.194983160142231,-1.7649679021304818,1.1433913464470606,1.589850723792091
Jose Alvarado,-0.37244256534081527,-2.9141263714214953,-0.4669795385088949,-0.4251886914997645,0.8469564210979229
Josh Giddey,2.5617375699295124,0.7331879607737604,-0.49394426791758606,-1.0051682070713623,2.399586307975396
Josh Green,-2.2485096007204173,-1.3207963846465454,-0.7897621706007777,0.09720629347427141,0.23747397339444576
Josh Hart,1.8317405226785026,2.0438192770416905,0.99098763049232,-0.8410077549625956,0.8843794604078102
Josh Okogie,-1.9376115229332882,-0.0720818922359225,-0.03172534166276847,-0.45906454596082313,-1.542498386038988
Josh Richardson,-3.0396357472677855,-3.0899137805495274,-2.916221028760188,-2.7420565850383474,-0.5910360826644255
Jrue Holiday,-0.6384660314640983,-0.9232325247388232,2.292895370230339,-1.1978778323009847,-0.3513582999730409
Julian Champagnie,-1.5073443672471922,-0.803556323209357,-0.23651921001179174,0.8739532348067572,0.04188311009791084
Julian Strawther,-1.7038402173557183,-1.626041112110171,-0.5783965163409259,0.4841934515615594,0.24614724471604083
Julius Randle,3.214835739387642,1.04457164043933,-0.08054651219541704,0.2596902311892701,-0.9588845156654409
Justin Champagnie,-1.7783250540010576,1.7031913460504584,-1.0782805147252428,1.0744566116302705,1.175275859345157
Justin Edwards,-1.4248824467089554,-0.9738184513976234,-2.128546704528339,1.3957103861952143,0.49281823735089836
Jusuf Nurkic,0.09950898204851115,2.677609164940675,-2.348436422409187,-0.5558998715879238,-0.1412643470060693
Karl-Anthony Towns,5.356110663629374,4.804077337284031,-0.37678692780593326,-0.03447688136484405,-0.8281788439337379
Karlo Matkovic,-2.0157331224699044,2.7296001274611728,-0.5396011956409187,1.1708830583302106,0.589180724565308
Kawhi Leonard,2.9843704588868776,0.06384587338266873,1.9748735827033697,-0.48567588016001867,-2.09767911443939
Keegan Murray,-0.7433165515296957,0.9605395101351322,-0.39666900580897374,-0.39271585416464583,-0.5283445048138842
Keldon Johnson,-0.5977553910991965,0.03598812233085646,-1.1173990792610056,0.9776837965995848,0.1457837332525948
Kel'el Ware,-1.560546445380197,3.4286082012205994,-0.27755898210180696,0.33343142273486087,-1.1998270706141443
Kelly Olynyk,-0.47559996095199947,1.3107564733104906,-0.44269725544110655,0.146645537677347,0.40162275548065485
Kelly Oubre Jr.,1.025341813059855,0.4591565709638362,-1.7166011181724108,-0.5040473266071327,-0.33327247073880617
Kenrich Williams,-2.800143196686891,0.30097448670285915,2.2191447046316206,-0.6572423813105496,-0.4966027824979497
Kentavious Caldwell-Pope,-1.8394806529536274,-1.6065906594526174,1.4043523080810028,-0.42566088701164,-1.3938485190377627
Keon Ellis,-1.6691144491594094,0.3181890848453599,1.7671658960232206,1.0030475911846195,0.25667862506825256
Keon Johnson,-0.16991618421709737,-1.3554918577628574,-2.1472374452020877,-0.8196092106782954,-0.8822658365607374
Kevin Durant,4.994063490419477,0.15698135276073924,-0.22738902223024177,2.582157284298822,-0.4873510175671403
Kevin Huerter,-1.3001771852282917,-1.824914837627136,0.7080574273441681,-0.5025760510568429,0.3270464818193811
Kevin Porter Jr.,0.08219759911638441,-1.121935254970617,-0.022736840102570734,-1.380869965297918,-0.5853946027419206
Kevon Looney,-2.980519282034339,2.8851031096421837,0.19089855518956786,-2.2261745935296777,-0.037080479377740824
Keyonte George,2.5786258952781593,-2.980427113129421,-2.4224699827070175,1.45723230163882,0.891714632212461
Khris Middleton,0.2088216166440892,-1.1751136335793106,0.7593544380270678,-0.15195094802439205,1.7535648862116417
KJ Martin,-2.984419154444747,0.11735602001930483,-0.3072270302774072,1.6566270541613033,0.7649901446282988
Klay Thompson,-0.4384018193214864,-1.9824939988709454,-0.3387247998902788,1.1470986625851585,-0.7407164495027475
Kris Dunn,-1.7119369831082494,-0.741451444317271,1.737206641043605,-2.9120984676420423,-0.05764130597876329
Kris Murray,-3.7721213274394527,-1.1135320298452134,-0.8303949661356036,-1.6181001422167889,-0.6591874556795776
Kristaps Porzingis,2.672519661523244,2.1580617418183676,0.59148328681706,0.3509009250893253,-1.308614498492135
Kyle Anderson,-2.6779456077606127,-0.5597640264739978,1.1050787308085301,-1.447346764986948,0.13495425927285756
Kyle Filipowski,-0.7337691685828243,1.6248395586645408,-1.921668014341516,1.0731610363569262,1.2362065179563888
Kyle Kuzma,1.0138354037760684,-0.9744376850032237,-2.8082482336276358,0.365448128449278,0.11228530310329304
Kyle Lowry,-3.1036044703956964,-2.453407265678655,1.1412511002499937,-1.782287311377709,0.5664800120943589
Kyrie Irving,3.9625554078065037,-1.0382793947298203,0.7388074109029966,0.5828408655313032,-0.37235041453277884
Kyshawn George,-0.7181121610199841,-1.0557228608050573,-2.1454302122044084,-1.3006206929409134,0.8525330842399159
LaMelo Ball,6.365940472710437,-2.178113612431146,-1.51502447255251,-0.003258045631476604,0.4108944518326793
Landry Shamet,-3.6932940310763573,-1.4340164088367797,1.7499092486351722,1.1621366484354965,-1.50810413884967
Larry Nance Jr.,-2.2116901999879026,0.6295287476545202,0.13377453363497926,1.5022679838628195,2.2858639761363224
Lauri Markkanen,1.8108193453673136,-0.47831118738981415,-1.8201238407324292,1.583400140543017,-0.6066649224572274
LeBron James,5.320304519239521,-0.04904695515688225,0.08659084739581036,0.8443899649189673,0.7251768966694234
Lindy Waters III,-3.4722274547244947,-1.9402496025732958,0.2620687020387539,-0.6407469608886631,-1.0635383883274108
Lonnie Walker IV,-0.5922003201359891,-2.2613048696544618,-1.6812889647774598,1.5957173401096627,0.4161795544673997
Lonzo Ball,-1.2800229676242272,-1.636680503294859,1.1645368641611547,-2.2631480098816956,1.4292474601524852
Luguentz Dort,-1.2783360486370587,0.24911022207312536,2.3287080996349103,-1.197385972962864,-0.08118052534202787
Luka Doncic,8.310470326323959,-0.3326234495800122,1.296203551406682,-0.8562696055291734,-0.3503031375179234
Luke Kennard,-1.9041483457059842,-1.3311768292304205,1.9566414246454082,1.2600587219755839,2.2808691334991082
Luke Kornet,-3.0946778346719177,3.850066076096901,3.616733661515009,0.5748167954776444,-0.7102346518452561
Malcolm Brogdon,0.46605903556807765,-1.6575154446661033,-1.6251032757971149,0.3556876720805892,1.08308661408062
Malik Beasley,0.06800254257871179,-2.0751448912244936,1.344265521959718,1.0723823797228196,-0.4342358529945308
Malik Monk,2.34736950390262,-1.7699443088948643,0.025839198342662625,-0.2688797667444459,0.37138900287012877
Marcus Smart,-0.6853754066908497,-2.193314380198654,0.4195583693057303,-1.7846464635551578,1.339962715014045
Mark Williams,1.196927411208613,4.8053948812264515,-2.177287183711169,1.3810986954427837,1.137187452261506
Mason Plumlee,-2.587095142535366,3.4426165190833964,0.32902839484042185,0.9638153551983917,0.7931934973617217
Matas Buzelis,-1.8554184181462376,0.06506602161757939,-0.6628554739036987,0.3364104434976886,0.4881101640997462
Matisse Thybulle,-1.7833885781029915,-0.26914967952721,2.204297042710131,-1.5919199737784215,0.7844813436531879
Max Christie,-1.3086988302561056,-1.2384738923174992,-0.24551080960536042,0.5303119052978297,-0.34119297669879406
Maxi Kleber,-3.836000435544933,-0.9760063259996022,-1.2173235597402285,-1.3773045990112596,-0.20648484833195654
Max Strus,-1.3637479710392957,-0.2486361453380401,1.8604455613527113,0.5746140884912615,0.6331948490420397
Michael Porter Jr.,1.0291304778019592,1.1374320158776976,0.40243080650854907,1.4659950444079215,-0.09674913755573278
Mikal Bridges,0.4536459722187919,-1.4517759925716331,1.5833509649600899,0.7741816339107447,-0.8712657303685807
Mike Conley,-1.2645542228644522,-2.0776801428136715,2.775813956738009,-0.989000166436079,0.10344099209933041
Miles Bridges,3.1864225754066884,-0.36271833421462574,-1.5884037043910617,0.3254703696407595,-0.7240257100492822
Miles McBride,-1.575319181211961,-2.338272881222717,2.2110788485724417,-1.3786268041360716,0.0642094314631224
Mitchell Robinson,-3.152297124834283,5.266665003922348,1.3304910808253938,0.657031319044164,-1.197005739945747
